SequenceID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Species_Hypotheis	Confidence.x	taxon	guid	mbNumber	taxonomicLevel	trophicMode	guild	confidenceRanking	growthForm	trait	notes	citationSource	Gamily	assignment
ASV2793	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Inonotus	NA	sSH1027097.09FU	0.9995788	Hymenochaetaceae	CC29D6F9-5984-496D-97E7-42EB138C1FEE	536196	9	Saprotroph-Symbiotroph	Ectomycorrhizal-Wood Saprotroph	Probable	Corticioid-Polyporoid	NULL	Lignicolous, causing white rots, rarely ectomycorrhizal (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	NA	Inonotus
ASV2794	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Limonomyces	NA	NA	0.7037949	Corticiaceae	1CB1CCF9-36B9-11D5-9548-00D0592D548C	80648	9	Pathotroph-Saprotroph	Lichen Parasite-Plant Pathogen-Wood Saprotroph	Possible	Corticioid-Microfungus	NULL	Saprobes or pathogens on a wide range of mainly woody substrata; a few species are lichenicolous and some are grass pathogens (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	NA	Limonomyces
ASV2795	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	NA	NA	sSH1169445.09FU	0.9999607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pleosporales_fam_Incertae_sedis
ASV2796	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_penicillioides	sSH1228776.09FU	0.9097304	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	NA	Aspergillus_penicillioides
ASV2797	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Talaromyces	NA	NA	0.9999679	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	NA	Talaromyces
ASV2798	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Colletotrichum_trichellum	sSH0899712.09FU	0.9999772	Glomerellaceae	AB0867BB-F14D-4E04-9D64-56A135F63096	504454	9	Pathotroph-Symbiotroph	Endophyte-Plant Pathogen	Probable	Microfungus	NULL	Species are hemibiotic, with an initial endophytic (symptomless) phase that leads to a necrotic phase were significant damage may be caused to the host (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	NA	Colletotrichum_trichellum
ASV2799	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis	NA	NA	sSH0933491.09FU	0.8638157	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Auriculariales_fam_Incertae_sedis
ASV2801	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meruliaceae	Phlebia	Phlebia_tremellosa	sSH0880595.09FU	1.0000000	Meruliaceae	9E12B0B5-1D82-4978-AF3D-6EC22C257619	89005	9	Pathotroph-Saprotroph	Plant Pathogen-Undefined Saprotroph	Probable	Corticioid-Polyporoid	NULL	Saprobic or parasitic on woody plants, causing a white rot (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	NA	Phlebia_tremellosa
ASV2805	Fungi	Basidiomycota	NA	NA	Basidiomycota_fam_Incertae_sedis	NA	NA	sSH0918878.09FU	0.9998795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Basidiomycota_fam_Incertae_sedis
ASV2807	Fungi	Basidiomycota	Agaricomycetes	Hymenochaetales	Hymenochaetaceae	Fuscoporia	Fuscoporia_chinensis	sSH1189814.09FU	0.9843155	Hymenochaetaceae	CC29D6F9-5984-496D-97E7-42EB138C1FEE	536196	9	Saprotroph-Symbiotroph	Ectomycorrhizal-Wood Saprotroph	Probable	Corticioid-Polyporoid	NULL	Lignicolous, causing white rots, rarely ectomycorrhizal (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	NA	Fuscoporia_chinensis
ASV2808	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Trametes	Trametes_cubensis	sSH1231302.09FU	0.7282467	Polyporaceae	1CB19B17-36B9-11D5-9548-00D0592D548C	81203	9	Saprotroph	Wood Saprotroph	Probable	Polyporoid	Brown Rot-White Rot	Lignicolous, causing brown or white rot, mostly of broadleaved trees (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	NA	Trametes_cubensis
ASV2809	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA	NA	0.9999160	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	NA	Aspergillus
ASV2810	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_brasiliensis	NA	0.7295228	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	NA	Aspergillus_brasiliensis
ASV2811	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis	NA	NA	sSH0933491.09FU	0.8825087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Auriculariales_fam_Incertae_sedis
ASV2813	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Pyrenopeziza	Pyrenopeziza_revincta	sSH0934538.09FU	0.9618038	Dermateaceae	1CB186AD-36B9-11D5-9548-00D0592D548C	80686	9	Pathotroph-Saprotroph	Plant Pathogen-Plant Saprotroph	Probable	Microfungus	NULL	Saprobic or parasitic on herbaceous and woody material (Cannon & Kirk 2007)	Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)	NA	Pyrenopeziza_revincta
ASV2816	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Cladosporium_halotolerans	sSH2100630.09FU	0.9321430	Cladosporiaceae	6EDCD6E4-DE4D-443D-AF6B-A572F626BD45	816548	9	Pathotroph-Saprotroph-Symbiotroph	Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Wood Saprotroph	Possible	Microfungus	NULL	NULL	Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))	NA	Cladosporium_halotolerans
ASV2817	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	Eichleriella	NA	sSH1090779.09FU	0.9991554	Eichleriella	1CB1C6E5-36B9-11D5-9548-00D0592D548C	17543	13	Saprotroph	Undefined Saprotroph-|Wood Saprotroph|	Probable	Corticioid	NULL	Decay wood (Põlme et al. 2020)	Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))	NA	Eichleriella
ASV2820	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA	NA	0.9945775	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	NA	Penicillium
ASV2821	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	Aspergillus_qilianyuensis	sSH2501122.09FU	0.7259840	Eurotiales	1CB1CE25-36B9-11D5-9548-00D0592D548C	90472	7	Saprotroph	Undefined Saprotroph	Possible	Microfungus	NULL	NULL	Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))	NA	Aspergillus_qilianyuensis
