"","qseqid","kingdom","phylum","class","order","family","genus","species","assignment","species_hypothesis","Confidence.x","taxon","guid","mbNumber","taxonomicLevel","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource","assignment.1","Kingdom","Phylum","Class","Order","Family","Genus","Species","n_100_hits","Match_Type","matched_sseqids","Species_Agreement","Genus_Agreement","Family_Agreement","Order_Agreement","Class_Agreement","Phylum_Agreement"
"320","ASV320","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","Cladosporium_dominicanum","Cladosporium_dominicanum","sSH4359931.09FU","0.9880712","Cladosporiaceae","6EDCD6E4-DE4D-443D-AF6B-A572F626BD45","816548","9","Pathotroph-Saprotroph-Symbiotroph","Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Wood Saprotroph","Possible","Microfungus","NULL","NULL","Seehann G, et al. 1975. List of Fungi in Soft-Rot Tissue Tests. Institute fur Holzbiologie und Holzschutz, Bundesforschungsanstalt fur Forst - und Holzwirtshaft, Hamburg - Lohbrugge, Germany; Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))","Cladosporium_dominicanum","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium","Cladosporium_dominicanum",2,"Multiple 100% matches","ASV143;ASV6306","Match","Match","Match","Match","Match","Match"
"325","ASV325","Fungi",NA,NA,NA,NA,NA,NA,NA,NA,"0.9398429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Rickenellaceae","Sidera",NA,1,"Unique 100% match","ASV7410",NA,NA,NA,NA,NA,NA
"328","ASV328","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cylindriaceae","Cylindrium",NA,"Cylindrium",NA,"0.7510126","Hypocreales","1CB18E60-36B9-11D5-9548-00D0592D548C","90477","7","Saprotroph","Undefined Saprotroph","Possible","Microfungus","NULL","NULL","Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))","Cylindrium","Fungi","Ascomycota",NA,NA,NA,NA,NA,2,"Multiple 100% matches","ASV212;ASV8250",NA,NA,NA,NA,NA,"Match"
"329","ASV329","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Anthostomella",NA,"Anthostomella",NA,"0.9549765","Xylariaceae","1CB1ABFB-36B9-11D5-9548-00D0592D548C","81528","9","Pathotroph-Saprotroph-Symbiotroph","Dung Saprotroph-Endophyte-Plant Pathogen-Undefined Saprotroph","Probable","Xylarioid","NULL","Saprobes or weak pathogens, many endophytes, mainly in wood and bark, occasionally in soil and dung (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Anthostomella","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Anthostomella",NA,1,"Unique 100% match","ASV7234",NA,"Match","Match","Match","Match","Match"
"330","ASV330","Fungi","Ascomycota","Dothideomycetes",NA,NA,NA,NA,"Dothideomycetes","sSH1084323.09FU","0.9999852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dothideomycetes","Fungi","Ascomycota","Dothideomycetes","Capnodiales",NA,NA,NA,2,"Multiple 100% matches","ASV628;ASV8260",NA,NA,NA,NA,"Match","Match"
"331","ASV331","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Vuilleminiaceae","Vuilleminia",NA,"Vuilleminia","sSH1265472.09FU","0.9999977","Vuilleminia","1CB1CC74-36B9-11D5-9548-00D0592D548C","18743","13","Pathotroph-Saprotroph","Plant Pathogen-Undefined Saprotroph-|Wood Saprotroph|","Probable","Corticioid","White Rot","As white_rot (Põlme et al. 2020); As wood_pathogen (Põlme et al. 2020); Decay wood (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Vuilleminia","Fungi","Basidiomycota","Agaricomycetes","Corticiales","Vuilleminiaceae","Vuilleminia",NA,1,"Unique 100% match","ASV552",NA,"Match","Match","Match","Match","Match"
"334","ASV334","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Ophioceraceae","Ophioceras","Ophioceras_junci","Ophioceras_junci","sSH1026589.09FU","0.9998918","Ophioceras","1CB196FA-36B9-11D5-9548-00D0592D548C","3595","13","Saprotroph","|Undefined Saprotroph|","Probable","Microfungus","NULL","NULL","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Ophioceras_junci","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Ophioceraceae","Ophioceras","Ophioceras_junci",1,"Unique 100% match","ASV3796","Match","Match","Match","Match","Match","Match"
"336","ASV336","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","Peniophora_laxitexta","Peniophora_laxitexta","sSH1068832.09FU","0.9215692","Peniophoraceae","1CB1CD8B-36B9-11D5-9548-00D0592D548C","81123","9","Pathotroph-Saprotroph","Plant Pathogen-Wood Saprotroph","Probable","Corticioid","White Rot","Most species are saprobic, causing rots of standing and fallen wood. Many species are adapted to xeric conditions, being able to grow on rapidly drying dead attached branches (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Peniophora_laxitexta","Fungi","Basidiomycota","Agaricomycetes","Russulales","Peniophoraceae","Peniophora","Peniophora_laxitexta",1,"Unique 100% match","ASV7251","Match","Match","Match","Match","Match","Match"
"338","ASV338","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hyphodontiaceae","Kneiffiella",NA,"Kneiffiella","sSH1101015.09FU","1.0000000","Kneiffiella","521B67D7-C6CE-4635-BDE1-314C8DF4C6B6","17877","13","Saprotroph","|Wood Saprotroph|","Probable","Corticioid","White Rot","As white_rot (Põlme et al. 2020); Decay wood (Põlme et al. 2020)","Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Kneiffiella","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hyphodontiaceae","Kneiffiella",NA,4,"Multiple 100% matches","ASV300;ASV3127;ASV6178;ASV723",NA,"Match","Match","Match","Match","Match"
"339","ASV339","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes","sSH0882599.09FU","0.9979468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sordariomycetes","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,3,"Multiple 100% matches","ASV1048;ASV1567;ASV4819",NA,NA,NA,NA,"Match","Match"
"340","ASV340","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes",NA,"0.7352280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sordariomycetes","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,6,"Multiple 100% matches","ASV141;ASV7517;ASV7741;ASV7825;ASV8285;ASV8286",NA,NA,NA,NA,"Match","Match"
"343","ASV343","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Basidiodendron","Basidiodendron_pelinum","Basidiodendron_pelinum","sSH1598665.09FU","0.7462253","Basidiodendron","1CB1C4F5-36B9-11D5-9548-00D0592D548C","17148","13","Saprotroph","Undefined Saprotroph-|Wood Saprotroph|","Probable","Corticioid","NULL","Decay wood (Põlme et al. 2020)","Tedersoo L, et al. 2014. Science 346:e1256688 ((https://doi.org/10.1126/science.1256688)); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Basidiodendron_pelinum","Fungi","Basidiomycota","Agaricomycetes","Auriculariales","Exidiaceae","Basidiodendron","Basidiodendron_pelinum",8,"Multiple 100% matches","ASV1046;ASV225;ASV320;ASV375;ASV492;ASV5364;ASV8112;ASV8119","Match","Match","Match","Match","Match","Match"
"345","ASV345","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales",NA,"Trichaptum","Trichaptum_biforme","Trichaptum_biforme","sSH1186721.09FU","0.9992340","Trichaptum","1CB1CC20-36B9-11D5-9548-00D0592D548C","18675","13","Saprotroph","|Wood Saprotroph|","Highly Probable","Polyporoid","White Rot","As white_rot (Põlme et al. 2020); Decay wood (Põlme et al. 2020)","Gilbertson RL, Ryvarden L. 1987-1987. North American Polypores. Fungiflora, Oslo (ISBN: 978-0945345060); Põlme S, et al. 2020. Fungal Diversity 105:1-16 ((https://doi.org/10.1007/s13225-020-00466-2))","Trichaptum_biforme","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales",NA,"Trichaptum","Trichaptum_biforme",1,"Unique 100% match","ASV1347","Match","Match",NA,"Match","Match","Match"
"347","ASV347","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma_dimennae","Vishniacozyma_dimennae","sSH0999935.09FU","0.7069469","Tremellales","1CB1CE64-36B9-11D5-9548-00D0592D548C","90451","7","Pathotroph-Saprotroph-Symbiotroph","Fungal Parasite-Undefined Saprotroph","Possible","Tremelloid-Yeast","NULL","The order contains both teleomorphic and anamorphic species, most of the latter being yeasts","Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))","Vishniacozyma_dimennae","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma","Vishniacozyma_dimennae",1,"Unique 100% match","ASV1123","Match","Match","Match","Match","Match","Match"
"348","ASV348","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia_lunata","Curvularia_lunata","sSH1224132.09FU","0.7455129","Pleosporaceae","1CB1CDA2-36B9-11D5-9548-00D0592D548C","81188","9","Pathotroph-Saprotroph","Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph","Probable","Microfungus","NULL","Necrotrophic pathogens and saprobes, especially associated with grasses. Many species are seed-borne (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); David AS, et al. 2016. Microbial Ecology 71:912-926 ((https://doi.org/10.1007/s00248-015-0712-6)); Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net))","Curvularia_lunata","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia_lunata",2,"Multiple 100% matches","ASV1852;ASV274","Match","Match","Match","Match","Match","Match"
"351","ASV351","Fungi","Basidiomycota","Agaricomycetes","Russulales","Lachnocladiaceae","Scytinostroma",NA,"Scytinostroma","sSH1235897.09FU","0.9965161","Lachnocladiaceae","1CB1CD49-36B9-11D5-9548-00D0592D548C","80924","9","Saprotroph","Wood Saprotroph","Probable","Coraloid-Corticioid","NULL","On decaying coniferous or broadleaved wood, sometimes on herbaceous stems, presumably saprobic (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Scytinostroma","Fungi","Basidiomycota","Agaricomycetes","Russulales",NA,NA,NA,1,"Unique 100% match","ASV3566",NA,NA,NA,"Match","Match","Match"
"352","ASV352","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia",NA,"Curvularia",NA,"0.9999948","Pleosporaceae","1CB1CDA2-36B9-11D5-9548-00D0592D548C","81188","9","Pathotroph-Saprotroph","Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph","Probable","Microfungus","NULL","Necrotrophic pathogens and saprobes, especially associated with grasses. Many species are seed-borne (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); David AS, et al. 2016. Microbial Ecology 71:912-926 ((https://doi.org/10.1007/s00248-015-0712-6)); Lawrey JD, Diederich P. 2016. http://www.lichenicolous.net (accessed 24 May 2017) ((http://www.lichenicolous.net))","Curvularia","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Pleosporaceae","Curvularia","Curvularia_mebaldsii",1,"Unique 100% match","ASV681",NA,"Match","Match","Match","Match","Match"
"354","ASV354","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum","Stereum_sanguinolentum","Stereum_sanguinolentum",NA,"0.8211571","Stereaceae","1CB1CDDC-36B9-11D5-9548-00D0592D548C","81424","9","Saprotroph","Undefined Saprotroph-Wood Saprotroph","Probable","Corticioid-Polyporoid","NULL","Lignicolous or terrestrial (in leaf litter); typically saprobic (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Stereum_sanguinolentum","Fungi","Basidiomycota","Agaricomycetes","Russulales","Stereaceae","Stereum","Stereum_sanguinolentum",4,"Multiple 100% matches","ASV402;ASV424;ASV5179;ASV7951","Match","Match","Match","Match","Match","Match"
"357","ASV357","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Amaurodon",NA,"Amaurodon",NA,"0.9999999","Thelephoraceae","1CB1CDE7-36B9-11D5-9548-00D0592D548C","81463","9","Saprotroph-Symbiotroph","Ectomycorrhizal-Undefined Saprotroph","Probable","Clavarioid","NULL","On the ground, on soil, a few on wood. At least some speices ectomycorrhizal (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Amaurodon","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Amaurodon",NA,1,"Unique 100% match","ASV7572",NA,"Match","Match","Match","Match","Match"
"358","ASV358","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina",NA,"Taphrina","sSH1286376.09FU","0.9998997","Taphrinaceae","1CB1CDE3-36B9-11D5-9548-00D0592D548C","81450","9","Pathotroph","Plant Pathogen","Probable","Microfungus","NULL","Biotrophic on plants, usually causing hyperplasia (galls, witches broom) or lesions (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Taphrina","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina",NA,1,"Unique 100% match","ASV7036",NA,"Match","Match","Match","Match","Match"
"360","ASV360","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Neodevriesiaceae","Neodevriesia",NA,"Neodevriesia",NA,"0.9997334","Neodevriesiaceae","F8168581-D82E-4A75-9190-C7925084B4CA","807766","9","Pathotroph-Saprotroph","Plant Pathogen-Undefined Saprotroph","Probable","NULL","NULL","Members are foliicolous, saprobic or plant pathogenic (Quaedvlieg et al. 2014)","Quaedvlieg W., et al. 2014. Persoonia 3:31-40 ((http://doi.org/10.3767/003158514X681981))","Neodevriesia","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Neodevriesiaceae","Neodevriesia",NA,1,"Unique 100% match","ASV4394",NA,"Match","Match","Match","Match","Match"
"362","ASV362","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,"Agaricomycetes","sSH0919881.09FU","1.0000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Agaricomycetes","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,2,"Multiple 100% matches","ASV2716;ASV5970",NA,NA,NA,NA,"Match","Match"
"363","ASV363","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Thermoascaceae","Byssochlamys",NA,"Byssochlamys","sSH1126442.09FU","0.9598024","Eurotiales","1CB1CE25-36B9-11D5-9548-00D0592D548C","90472","7","Saprotroph","Undefined Saprotroph","Possible","Microfungus","NULL","NULL","Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))","Byssochlamys","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae",NA,NA,3,"Multiple 100% matches","ASV177;ASV7430;ASV8033",NA,NA,"Mismatch","Match","Match","Match"
"365","ASV365","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meripilaceae","Rigidoporus","Rigidoporus_pouzarii","Rigidoporus_pouzarii","sSH1197608.09FU","0.9999937","Meripilaceae","1CB1CD64-36B9-11D5-9548-00D0592D548C","80007","9","Pathotroph-Saprotroph","Plant Pathogen-Undefined Saprotroph","Probable","Polyporoid","NULL","Saprobic or parasitic on hardwood trees, often growing from buried roots and causing white rot (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Rigidoporus_pouzarii","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Meripilaceae","Rigidoporus","Rigidoporus_pouzarii",4,"Multiple 100% matches","ASV151;ASV2430;ASV701;ASV8103","Match","Match","Match","Match","Match","Match"
"366","ASV366","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces","Talaromyces_siglerae","Talaromyces_siglerae","sSH1286620.09FU","0.9995546","Eurotiales","1CB1CE25-36B9-11D5-9548-00D0592D548C","90472","7","Saprotroph","Undefined Saprotroph","Possible","Microfungus","NULL","NULL","Sterkenburg E, et al. 2015. New Phytologist 207:1145-1158 ((https://doi.org/10.1111/nph.13426))","Talaromyces_siglerae","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Talaromyces","Talaromyces_siglerae",2,"Multiple 100% matches","ASV1039;ASV1539","Match","Match","Match","Match","Match","Match"
"367","ASV367","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium","Aureobasidium_pullulans","Aureobasidium_pullulans","sSH1240491.09FU","0.9127887","Aureobasidium pullulans","FE27878E-8260-43C1-A33B-204ACC27101A","101771","20","Pathotroph-Symbiotroph","Animal Pathogen-Endophyte-Epiphyte-Plant Pathogen","Possible","NULL","NULL","Pathogen Host - Asteraceae; Epiphyte detection method-culture (Wachowska & Glowacka 2014)","Costa IPMW, et al. 2012. Mycotaxon 119:e26 ((http://mycotaxon.com/resources/checklists/costa_v119_checklist.pdf)); Wachowska U, Głowacka K. 2014. BioControl 59:635-645 ((https://doi.org/10.1007/s10526-014-9596-5)); Irinyia L, et al. 2016. Fungal Biology 120:125-136 ((https://doi.org/10.1016/j.funbio.2015.04.007)); The American Phytopathological Society Common Names of Plant Diseases ((http://www.apsnet.org/publications/commonnames/Pages/default.aspx))","Aureobasidium_pullulans","Fungi","Ascomycota","Dothideomycetes","Dothideales","Saccotheciaceae","Aureobasidium","Aureobasidium_pullulans",3,"Multiple 100% matches","ASV1003;ASV3036;ASV6411","Match","Match","Match","Match","Match","Match"
"369","ASV369","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae",NA,NA,"Venturiaceae","sSH1025610.09FU","0.7985418","Venturiaceae","1CB1CDFC-36B9-11D5-9548-00D0592D548C","81516","9","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Plant Pathogen-Undefined Saprotroph","Probable","Microfungus","NULL","Mostly endophytes and weak parasites of aerial plant parts, including bark and wood, leaf and fruit tissue; rarely biotrophic. Little is known except for the important pathogens (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Venturiaceae","Fungi","Ascomycota","Dothideomycetes","Venturiales","Venturiaceae",NA,NA,1,"Unique 100% match","ASV544",NA,NA,"Match","Match","Match","Match"
"371","ASV371","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Spegazzinia",NA,"Spegazzinia","sSH0965612.09FU","0.9159324","Didymosphaeriaceae","1CB1CD0B-36B9-11D5-9548-00D0592D548C","80702","9","Pathotroph-Saprotroph-Symbiotroph","Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph","Probable","Microfungus","NULL","Saprobes in both woody and herbaceous material, also parasitic on other fungi (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275); Massimo NC, et al. 2015. Microbial Ecology 70:61-76 ((https://doi.org/10.1007/s00248-014-0563-6))","Spegazzinia","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Spegazzinia",NA,1,"Unique 100% match","ASV246",NA,"Match","Match","Match","Match","Match"
"372","ASV372","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Baeospora","Baeospora_myosura","Baeospora_myosura","sSH1044662.09FU","0.9958701","Tricholomataceae","008764C7-3F16-4577-B343-C50EF7B78211","81487","9","Pathotroph-Symbiotroph","Ectomycorrhizal-Fungal Parasite","Probable","Agaricoid","NULL","Tricholoma species are ectomycorrhizal, occurring in coniferous and broadleaved forests (Cannon & Kirk 2007); T. sclerotoideum is parasitic on Helvella spp.","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","Baeospora_myosura","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Baeospora","Baeospora_myosura",1,"Unique 100% match","ASV4285","Match","Match","Match","Match","Match","Match"
